Linux,4.2.0-27-generic,(bitnami-virtual-machine),Tuesday,02,August,2016,_x86_64_,(8,CPU)

03:24:40,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:25:00,IST,eth0,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:25:00,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:25:00,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:25:20,IST,eth0,0.10,0.10,0.01,0.03,0.00,0.00,0.00,0.00
03:25:20,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:25:20,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:25:40,IST,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:25:40,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:25:40,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:26:00,IST,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:26:00,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:26:00,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:26:20,IST,eth0,2.75,12.80,0.26,29.21,0.00,0.00,0.00,0.02
03:26:20,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:26:20,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:26:40,IST,eth0,94.20,360.75,15.21,740.76,0.00,0.00,0.00,0.61
03:26:40,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:26:40,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:27:00,IST,eth0,176.05,581.30,26.88,1181.60,0.00,0.00,0.00,0.97
03:27:00,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:27:00,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:27:20,IST,eth0,179.35,542.05,25.47,1091.31,0.00,0.00,0.00,0.89
03:27:20,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:27:20,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:27:40,IST,eth0,198.85,554.60,27.78,1105.27,0.00,0.00,0.00,0.91
03:27:40,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:27:40,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:28:00,IST,eth0,195.40,562.70,26.64,1145.19,0.00,0.00,0.00,0.94
03:28:00,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

