Linux,4.2.0-27-generic,(bitnami-virtual-machine),Tuesday,02,August,2016,_x86_64_,(8,CPU)

03:49:06,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:49:26,IST,eth0,202.70,510.90,26.60,1040.21,0.00,0.00,0.00,0.85
03:49:26,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:49:26,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:49:46,IST,eth0,212.65,572.00,27.19,1186.13,0.00,0.00,0.00,0.97
03:49:46,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:49:46,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:50:06,IST,eth0,199.20,491.25,25.90,994.87,0.00,0.00,0.00,0.81
03:50:06,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:50:06,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:50:26,IST,eth0,210.80,539.30,26.88,1109.39,0.00,0.00,0.00,0.91
03:50:26,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:50:26,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:50:46,IST,eth0,207.70,536.15,26.49,1096.22,0.00,0.00,0.00,0.90
03:50:46,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:50:46,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:51:06,IST,eth0,202.95,527.15,26.16,1074.40,0.00,0.00,0.00,0.88
03:51:06,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:51:06,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:51:26,IST,eth0,214.05,546.20,27.55,1112.47,0.00,0.00,0.00,0.91
03:51:26,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:51:26,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:51:46,IST,eth0,221.30,570.50,28.37,1172.17,0.00,0.00,0.00,0.96
03:51:46,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:51:46,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:52:06,IST,eth0,216.65,555.55,27.85,1125.67,0.00,0.00,0.00,0.92
03:52:06,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:52:06,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:52:26,IST,eth0,221.55,565.90,28.29,1152.18,0.00,0.00,0.00,0.94
03:52:26,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:52:26,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:52:46,IST,eth0,222.50,569.45,28.73,1157.89,0.00,0.00,0.00,0.95
03:52:46,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:52:46,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:53:06,IST,eth0,213.80,517.15,28.27,1043.34,0.00,0.00,0.00,0.85
03:53:06,IST,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

03:53:06,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:53:26,IST,eth0,214.30,548.85,27.19,1127.39,0.00,0.00,0.00,0.92
03:53:26,IST,lo,0.40,0.40,0.03,0.03,0.00,0.00,0.00,0.00

03:53:26,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:53:46,IST,eth0,24.70,89.15,2.22,200.53,0.00,0.00,0.00,0.16
03:53:46,IST,lo,8.00,8.00,0.69,0.69,0.00,0.00,0.00,0.00

03:53:46,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:54:06,IST,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:54:06,IST,lo,8.00,8.00,0.69,0.69,0.00,0.00,0.00,0.00

03:54:06,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:54:26,IST,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:54:26,IST,lo,8.00,8.00,0.69,0.69,0.00,0.00,0.00,0.00

03:54:26,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:54:46,IST,eth0,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00
03:54:46,IST,lo,8.00,8.00,0.69,0.69,0.00,0.00,0.00,0.00

03:54:46,IST,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
03:55:06,IST,eth0,0.10,0.05,0.01,0.00,0.00,0.00,0.00,0.00
03:55:06,IST,lo,6.80,6.80,0.58,0.58,0.00,0.00,0.00,0.00

Average:,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
Average:,eth0,172.77,451.52,22.38,924.37,0.00,0.00,0.00,0.76
Average:,lo,0.73,0.73,0.06,0.06,0.00,0.00,0.00,0.00
